일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2020-01-06,13900,15800,13100,15750,512918,7774,,
2020-01-03,14000,14950,13800,14200,210745,3059,,
2020-01-02,13800,14300,13650,13800,87751,1228,,
2019-12-30,13600,13950,13500,13800,52542,720,,
2019-12-27,13850,14200,13700,13700,110690,1537,4,0.00
2019-12-26,12500,14600,12400,14000,401181,5567,,
2019-12-24,12550,12950,12300,12500,62981,794,,
2019-12-23,13100,13400,12500,12550,98500,1269,,
2019-12-20,12350,12950,12150,12950,96065,1221,,
2019-12-19,12650,12750,12150,12350,57742,717,,
2019-12-18,12750,12750,12000,12700,99380,1228,,
2019-12-17,12400,13150,12300,12400,188863,2406,,
2019-12-16,12600,12800,11800,12500,245074,2994,,
2019-12-13,13550,14250,12200,12600,396706,5167,,
2019-12-12,12300,13450,12250,13400,287000,3744,,
2019-12-11,11200,12300,11050,12300,206419,2431,,
2019-12-10,11300,11800,10800,11200,207890,2344,,
2019-12-09,10400,11500,10250,11250,311350,3397,,
2019-12-06,9700,10300,9570,10300,139662,1398,,
2019-12-05,9390,9850,9390,9700,162881,1574,,
2019-12-04,9080,9630,8980,9450,205303,1915,,
2019-12-03,8670,8970,8600,8960,54537,483,,
2019-12-02,8670,8920,8570,8770,46775,411,,
2019-11-29,8550,8670,8500,8650,22563,193,,
2019-11-28,8600,8600,8480,8550,23106,197,,
2019-11-27,8640,8640,8480,8600,24854,212,,
2019-11-26,8400,8650,8330,8650,62934,534,,
2019-11-25,8450,8600,8330,8330,34984,294,,
2019-11-22,8390,8480,8210,8450,29769,249,,
2019-11-21,8410,8500,8250,8390,41693,347,,
2019-11-20,8640,8750,8360,8500,73880,628,,
2019-11-19,9010,9050,8670,8680,83264,731,,
2019-11-18,9060,9090,8900,9010,69561,626,,
2019-11-15,8700,9210,8480,9000,283613,2536,,
2019-11-14,7970,8700,7930,8700,96863,813,,
2019-11-13,8000,8000,7900,7970,6372,51,,
2019-11-12,7990,7990,7880,7970,5873,47,,
2019-11-11,8050,8050,7850,7940,16737,133,,
2019-11-08,8030,8120,7970,8000,8782,70,,
2019-11-07,8000,8050,7930,8020,11418,91,,
2019-11-06,7950,8020,7900,7980,8252,66,,
2019-11-05,8140,8140,7920,7920,14970,120,,
2019-11-04,7970,8060,7920,8000,10241,82,,
2019-11-01,7990,7990,7900,7970,5639,45,,
2019-10-31,8030,8090,7900,7990,13100,104,,
2019-10-30,8200,8220,7950,8030,17740,142,,
2019-10-29,8050,8180,7970,8140,29035,235,,
2019-10-28,8000,8140,7890,7980,24679,198,,
2019-10-25,8100,8100,7870,8040,34535,276,,
2019-10-24,7990,7990,7850,7960,7810,62,,
2019-10-23,8000,8000,7850,7990,11139,88,,
2019-10-22,7810,7990,7740,7990,10714,84,,
2019-10-21,8020,8140,7790,7850,24703,195,,
2019-10-18,8220,8220,7940,8020,20860,167,,
2019-10-17,8080,8220,8010,8130,31430,255,,
2019-10-16,8120,8120,7980,8000,13761,110,,
2019-10-15,8120,8120,7980,8070,23003,185,,
2019-10-14,7710,8350,7700,8040,73479,591,,
2019-10-11,7670,7740,7620,7700,4234,32,,
2019-10-10,7680,7780,7650,7670,9948,77,,
2019-10-08,7680,7770,7510,7680,16558,127,,
2019-10-07,7500,7990,7340,7680,18660,141,,
2019-10-04,7660,7700,7500,7550,15717,119,,
2019-10-02,7730,7870,7630,7660,29727,229,,
2019-10-01,7650,7760,7600,7730,6593,51,,
2019-09-30,7790,7790,7520,7650,6198,47,,
2019-09-27,7890,7890,7690,7800,10797,83,,
2019-09-26,7850,8000,7650,7790,13307,104,,
2019-09-25,8030,8030,7760,7850,10624,84,,
2019-09-24,7960,8090,7940,8030,15099,121,,
2019-09-23,8040,8060,7990,8040,14446,116,,
2019-09-20,7860,8120,7860,7990,14024,113,,
2019-09-19,7840,7960,7750,7870,11834,93,,
2019-09-18,7830,7860,7720,7840,12066,94,,
2019-09-17,7770,7820,7700,7800,20182,156,,
2019-09-16,7470,7810,7470,7700,16596,128,,
2019-09-11,7470,7570,7470,7520,9747,73,,
2019-09-10,7590,7720,7470,7470,11727,89,,
2019-09-09,7780,7780,7650,7700,3231,25,,
2019-09-06,7830,7830,7630,7750,13604,105,,
2019-09-05,7600,7750,7600,7750,16809,129,,
2019-09-04,7510,7720,7450,7590,12550,95,,
2019-09-03,7470,7500,7350,7480,7228,54,,
2019-09-02,7270,7490,7220,7480,13265,98,,
2019-08-30,7300,7320,7200,7290,4593,33,,
2019-08-29,7300,7410,7150,7180,7629,55,,
2019-08-28,7290,7470,7200,7300,23054,168,,
2019-08-27,7230,7390,7210,7290,5088,37,,
2019-08-26,7350,7530,7120,7160,28887,211,,
2019-08-23,7460,7690,7260,7600,15970,121,,
2019-08-22,7680,7820,7530,7530,10623,81,,
2019-08-21,7640,7750,7510,7680,22651,174,,
2019-08-20,7540,7660,7420,7620,29078,220,,
2019-08-19,7360,7660,7300,7420,33971,253,,
2019-08-16,7050,7420,7010,7350,39440,287,,
2019-08-14,6940,7150,6940,7090,12656,90,,
2019-08-13,6850,7120,6850,6940,11108,77,,
2019-08-12,6840,7010,6790,7000,9781,67,,
2019-08-09,6740,7020,6740,6880,28244,193,,
2019-08-08,6500,6940,6400,6910,28235,188,,
2019-08-07,6010,6470,6010,6400,30070,190,,
2019-08-06,6250,6590,6160,6160,56965,361,,
2019-08-05,7270,7320,6580,6650,40677,275,,
2019-08-02,6830,7090,6830,7070,13415,94,,
2019-08-01,7050,7250,6920,7070,12260,87,,
2019-07-31,6920,7240,6860,7190,17643,123,,
2019-07-30,6780,7300,6780,7110,18894,134,,
2019-07-29,7450,7450,6900,7000,69919,496,,
2019-07-26,7710,7710,7420,7470,64404,485,,
2019-07-25,7900,8000,7690,7720,49701,387,,
2019-07-24,8230,8290,7900,7900,39096,316,,
2019-07-23,8210,8430,8090,8230,48670,400,,
2019-07-22,7940,8330,7940,8280,47436,386,,
2019-07-19,7960,8270,7930,7970,39853,322,,
2019-07-18,8200,8340,7900,7960,87268,703,,
2019-07-17,8320,8490,8220,8250,87374,727,,
2019-07-16,8120,8870,8060,8360,306046,2595,,
2019-07-15,7910,8200,7880,8200,36545,291,,
2019-07-12,7940,8050,7750,8000,47303,374,,
2019-07-11,8330,8800,7830,7940,421945,3510,,
2019-07-10,7680,8020,7680,7830,62561,496,,
2019-07-09,8100,8270,7850,7960,123419,990,,
2019-07-08,8230,8990,8090,8300,389337,3315,,
2019-07-05,9250,9290,8230,8230,393653,3386,,
2019-07-04,8050,9560,7830,9000,1892689,17112,,
2019-07-03,7550,7780,7510,7610,44286,339,,
2019-07-02,7380,7550,7350,7550,11438,85,,
2019-07-01,7320,7400,7260,7380,8692,64,,
2019-06-28,7400,7420,6990,7320,16648,121,,
2019-06-27,7510,7630,7350,7400,24041,180,,
2019-06-26,7570,7570,7360,7510,17601,131,,
2019-06-25,7600,7620,7450,7510,23417,175,,
2019-06-24,7680,7680,7530,7600,21480,163,,
2019-06-21,7790,7790,7590,7660,30007,230,,
2019-06-20,7660,7750,7540,7730,23044,177,,
2019-06-19,7590,7810,7460,7540,59743,452,,
2019-06-18,7700,7700,7420,7490,44756,335,,
2019-06-17,8040,8040,7620,7650,49948,385,,
2019-06-14,8120,8260,7850,7960,69244,554,,
2019-06-13,8160,8300,8050,8170,36555,297,,
2019-06-12,8220,8220,8120,8180,14516,118,,
2019-06-11,8200,8220,8070,8220,20899,170,,
2019-06-10,8350,8350,8070,8090,17798,145,,
2019-06-07,8080,8380,8000,8250,15543,127,,
2019-06-05,8250,8380,8060,8140,16634,135,,
2019-06-04,8500,8500,8070,8160,25952,213,,
2019-06-03,8080,8450,8010,8300,22479,185,,
2019-05-31,8410,8410,8120,8220,10766,88,,
2019-05-30,8520,8680,8200,8270,24242,201,,
2019-05-29,8940,8940,8480,8500,27316,233,,
2019-05-28,8740,8900,8710,8860,18233,160,,
2019-05-27,9300,9310,8700,8730,15198,135,,
2019-05-24,9110,9280,9000,9000,14982,137,,
2019-05-23,9470,9470,9080,9100,18290,170,,
2019-05-22,9900,9900,9360,9360,24597,235,,
2019-05-21,9500,9890,9400,9810,31701,308,,
2019-05-20,9890,10100,9680,9800,59516,590,,
2019-05-17,9890,10150,9670,9890,112951,1123,,
2019-05-16,8840,9700,8810,9670,124948,1160,,
2019-05-15,9090,9290,8850,9190,15492,141,,
2019-05-14,8890,9090,8690,8950,16472,146,,
2019-05-13,9160,9200,8880,8980,22144,199,,
2019-05-10,9180,9510,8920,9100,46058,417,,
2019-05-09,9550,9700,9160,9220,58174,548,,
2019-05-08,9800,9930,9610,9700,35684,347,,
2019-05-07,10000,10100,9800,9880,36925,368,,
2019-05-03,10400,10650,10000,10150,110569,1131,,
2019-05-02,9640,10100,9530,10100,131389,1307,,
2019-04-30,9630,9660,9400,9580,22654,215,,
2019-04-29,9260,9620,9260,9600,42331,400,,
2019-04-26,9490,9490,9230,9260,59398,554,,
2019-04-25,9380,10450,9380,9490,484359,4798,,
2019-04-24,9570,9620,9350,9460,22962,217,,
2019-04-23,9540,9570,9370,9570,47063,447,,
2019-04-22,9700,9810,9340,9390,103173,984,,
2019-04-19,9150,9350,8900,9340,57954,535,,
2019-04-18,9160,9250,8800,9050,32621,297,,
2019-04-17,9040,9260,9030,9150,39907,364,,
2019-04-16,9200,9280,8720,9040,82683,737,,
2019-04-15,9400,9410,9160,9250,34530,320,,
2019-04-12,9460,9460,9270,9360,37614,351,,
2019-04-11,9050,9480,9050,9450,61677,578,,
2019-04-10,9100,9220,9070,9140,23010,211,,
2019-04-09,9100,9260,8980,9100,43455,397,,
2019-04-08,9410,9510,9070,9090,54820,508,,
2019-04-05,9350,9420,9030,9400,68441,633,,
2019-04-04,9150,9340,9040,9290,98437,908,,
2019-04-03,8660,9140,8640,9040,99096,885,,
2019-04-02,8710,8780,8560,8700,43207,373,,
2019-04-01,8370,8760,8330,8710,58969,507,,
2019-03-29,8500,8720,7960,8370,150430,1250,,
2019-03-28,9210,9370,8530,8530,132296,1177,,
2019-03-27,9780,9820,9200,9200,167315,1595,,
2019-03-26,9120,9750,9040,9750,307336,2891,,
2019-03-25,9220,9450,9070,9260,214693,1977,,
2019-03-22,9370,9630,9200,9590,468062,4395,,
2019-03-21,8040,10150,7960,9350,3081113,28538,,
2019-03-20,8100,8170,7850,7890,22006,175,,
2019-03-19,8110,8340,8080,8100,61399,502,,
2019-03-18,8000,8230,7840,8230,61958,498,,
2019-03-15,7980,8080,7670,7940,24440,191,,
2019-03-14,7800,7950,7690,7940,29274,230,,
2019-03-13,7780,7880,7570,7690,16452,126,,
2019-03-12,7800,7800,7680,7700,11306,87,,
2019-03-11,7960,8130,7580,7660,20019,154,,
2019-03-08,7930,8000,7670,7980,6837,53,,
2019-03-07,8130,8130,7820,7850,28288,224,,
2019-03-06,8160,8200,8000,8070,12199,98,,
2019-03-05,8420,8420,8000,8030,28664,232,,
2019-03-04,8190,8350,7950,8300,26087,212,,
2019-02-28,8420,8450,7710,7900,62310,510,,
2019-02-27,8430,8540,8340,8420,20344,171,,
2019-02-26,8670,8670,8400,8450,56380,479,,
2019-02-25,8140,8860,8140,8640,197735,1694,,
2019-02-22,8110,8340,7980,8130,33828,276,,
2019-02-21,7950,8090,7800,8090,30731,244,,
2019-02-20,8060,8110,7930,8060,15673,126,,
2019-02-19,8070,8110,7890,8060,18105,144,,
2019-02-18,8060,8180,8000,8070,14065,114,,
2019-02-15,8210,8490,7980,8060,63703,523,,
2019-02-14,8180,8240,8050,8200,49649,405,,
2019-02-13,7720,8190,7570,8040,68418,546,,
2019-02-12,7740,7820,7670,7720,11724,90,,
2019-02-11,7610,7740,7480,7740,23406,180,,
2019-02-08,7720,7740,7590,7610,20624,158,,
2019-02-07,7460,7700,7460,7610,13933,105,,
2019-02-01,7460,7610,7420,7510,10801,81,,
2019-01-31,7670,7740,7520,7520,15567,119,,
2019-01-30,7570,7610,7480,7600,11393,86,,
2019-01-29,7700,7770,7440,7570,36592,275,,
2019-01-28,7830,7940,7670,7740,23918,186,,
2019-01-25,7700,7820,7700,7750,19848,154,,
2019-01-24,7440,7900,7380,7800,90910,700,,
2019-01-23,7180,7480,7170,7390,33418,245,,
2019-01-22,7280,7300,7170,7200,19197,138,,
2019-01-21,7080,7210,7010,7210,20163,143,,
2019-01-18,7050,7050,6930,7010,8123,57,,
2019-01-17,7120,7120,6950,6950,18986,133,,
2019-01-16,7270,7270,7070,7070,13217,94,,
2019-01-15,7270,7270,7060,7130,19137,136,,
2019-01-14,6980,7240,6950,7180,40205,284,,
2019-01-11,7010,7030,6810,6980,28935,201,,
2019-01-10,6900,7120,6800,6900,55809,391,,
2019-01-09,6630,6960,6630,6820,13120,90,,
2019-01-08,6690,6720,6510,6700,16126,107,,
2019-01-07,6560,6730,6550,6690,4764,32,,
2019-01-04,6730,6730,6410,6610,9991,65,,
2019-01-03,6750,6820,6620,6730,8256,55,,
2019-01-02,6600,6750,6550,6750,5270,35,,
2018-12-28,6700,6760,6530,6530,12992,87,,
2018-12-27,6510,6670,6510,6620,3200,21,4,0.00
2018-12-26,6600,6680,6500,6550,20223,133,,
2018-12-24,6770,6780,6610,6620,12564,83,,
2018-12-21,6640,6700,6630,6700,10310,69,,
2018-12-20,6790,6790,6640,6640,14136,94,,
2018-12-19,6640,6810,6610,6790,15585,104,,
2018-12-18,6820,6820,6470,6640,12735,85,,
2018-12-17,6940,6940,6770,6830,13776,94,,
2018-12-14,6820,6940,6820,6890,14955,103,,
2018-12-13,6880,6900,6760,6900,15408,106,,
2018-12-12,6750,6900,6750,6890,14178,96,,
2018-12-11,6960,6960,6730,6760,9955,68,,
2018-12-10,6990,7000,6820,6830,35659,244,,
2018-12-07,6930,7050,6910,7000,16188,113,,
2018-12-06,7050,7110,6910,6920,34052,238,,
2018-12-05,6950,7150,6950,7050,26680,188,,
2018-12-04,7200,7270,7070,7080,12292,88,,
2018-12-03,7100,7200,7000,7200,27634,196,,
2018-11-30,7220,7230,7000,7000,25227,178,,
2018-11-29,7250,7320,7100,7150,27748,199,,
2018-11-28,7200,7230,7020,7180,33087,235,,
2018-11-27,7010,7190,6930,7190,32950,234,,
2018-11-26,6880,7030,6860,7000,23453,163,,
2018-11-23,7070,7100,6850,6860,41154,286,,
2018-11-22,7000,7110,6960,7070,23018,162,,
2018-11-21,7120,7140,6910,6960,59956,420,,
2018-11-20,7350,7390,7130,7140,75147,542,,
2018-11-19,7380,7530,7250,7410,74975,554,,
2018-11-16,7540,7960,7360,7380,134157,1021,,
2018-11-15,7430,7600,7350,7540,134801,1009,,
2018-11-14,8160,8830,7830,7830,1006739,8487,,
2018-11-13,7360,7470,7100,7290,146556,1093,,
2018-11-12,7680,8260,7580,7590,260952,2047,,
2018-11-09,6850,8380,6850,7770,1423867,11182,,
2018-11-08,6520,6800,6520,6790,15457,104,,
2018-11-07,6650,6880,6500,6500,18097,121,,
2018-11-06,6750,6750,6500,6620,12725,84,,
2018-11-05,6710,6710,6470,6680,12621,83,,
2018-11-02,6520,6700,6480,6690,38951,257,,
2018-11-01,6490,6700,6410,6450,24737,161,,
2018-10-31,6260,6330,6070,6310,34564,213,,
2018-10-30,5610,6280,5610,6260,39476,235,,
2018-10-29,6640,6950,5910,5910,95347,598,,
2018-10-26,6950,7040,6500,6650,38562,257,,
2018-10-25,6800,6940,6700,6810,30431,206,,
2018-10-24,7040,7160,6980,7050,20603,145,,
2018-10-23,7110,7230,6970,7060,22501,160,,
2018-10-22,7260,7260,7050,7110,22023,157,,
2018-10-19,7260,7260,7080,7250,8793,63,,
2018-10-18,7270,7330,7130,7260,6527,47,,
2018-10-17,7270,7360,7230,7270,9533,69,,
2018-10-16,7040,7230,7040,7210,17501,125,,
2018-10-15,7150,7220,6980,7040,47233,333,,
2018-10-12,6860,7850,6820,7210,45809,326,,
2018-10-11,7210,7550,6950,7020,84241,596,,
2018-10-10,7840,7970,7590,7660,17294,133,,
2018-10-08,8200,8280,7950,7960,27933,224,,
2018-10-05,8230,8400,8110,8200,12690,104,,
2018-10-04,8440,8440,8200,8200,14819,123,,
2018-10-02,8650,8650,8340,8430,13122,111,,
2018-10-01,8540,9030,8490,8650,25260,221,,
2018-09-28,8500,8620,8490,8540,12149,104,,
2018-09-27,8480,8670,8450,8540,12996,111,,
2018-09-21,8660,8660,8410,8480,20806,176,,
2018-09-20,8570,8720,8350,8500,32020,271,,
2018-09-19,8830,8860,8550,8640,23218,202,,
2018-09-18,8840,8850,8690,8740,19432,170,,
2018-09-17,8960,9030,8780,8870,26589,235,,
2018-09-14,8870,9000,8850,8960,23848,213,,
2018-09-13,8900,8980,8790,8860,15545,137,,
2018-09-12,9230,9330,8880,8900,38439,346,,
2018-09-11,9050,9260,9050,9230,16436,151,,
2018-09-10,8940,9060,8890,9050,12740,114,,
2018-09-07,9190,9250,8870,8940,32777,294,,
2018-09-06,9400,9400,9160,9200,27603,255,,
2018-09-05,9400,9480,9330,9400,17488,164,,
2018-09-04,9590,9600,9340,9400,46452,438,,
2018-09-03,9660,9660,9550,9590,13283,127,,
2018-08-31,9640,9680,9590,9660,11650,112,,
2018-08-30,9650,9770,9610,9640,16986,164,,
2018-08-29,9850,9850,9590,9640,18125,175,,
2018-08-28,9680,9820,9640,9780,16607,161,,
2018-08-27,9420,9850,9360,9730,58508,564,,
2018-08-24,9470,9470,9380,9450,22069,208,,
2018-08-23,9620,9620,9330,9380,29284,275,,
2018-08-22,9450,9570,9350,9530,32642,309,,
2018-08-21,9400,9450,9210,9450,25472,238,,
2018-08-20,9410,9600,9380,9380,37449,354,,
2018-08-17,9270,9440,9270,9360,47170,440,,
2018-08-16,9530,9530,9090,9320,108484,1004,,
2018-08-14,11000,11150,9350,9530,408690,3972,,
2018-08-13,11550,11550,10850,10900,32406,359,,
2018-08-10,11700,11700,11450,11500,24501,284,,
2018-08-09,11550,11750,11450,11750,27827,323,,
2018-08-08,11450,11750,11450,11550,37711,438,,
2018-08-07,12150,12150,11250,11450,84286,967,,
2018-08-06,12050,12150,11900,12000,11074,133,,
2018-08-03,11850,12100,11550,12050,18365,218,,
2018-08-02,11800,11800,11600,11750,13445,157,,
2018-08-01,11650,11900,11500,11800,18384,216,,
2018-07-31,11700,11700,11500,11600,11862,138,,
2018-07-30,11800,11800,11400,11650,15539,181,,
2018-07-27,11750,12050,11300,11650,43114,505,,
2018-07-26,11350,11750,11300,11550,20406,235,,
2018-07-25,11400,11500,11150,11250,19996,226,,
2018-07-24,11100,11550,10950,11250,19807,223,,
2018-07-23,12100,12200,10900,11100,74701,854,,
2018-07-20,12550,12550,12100,12250,18473,226,,
2018-07-19,12550,12700,12250,12450,16422,205,,
2018-07-18,12850,12850,12500,12550,24881,313,,
2018-07-17,12550,12800,12350,12650,18889,238,,
2018-07-16,12600,12600,12200,12550,34126,423,,
2018-07-13,12700,13050,12350,12600,69447,876,,
2018-07-12,12700,12750,12300,12600,36963,461,,
2018-07-11,12800,12850,12600,12700,10032,127,,
2018-07-10,12650,13050,12600,12750,23717,303,,
2018-07-09,12950,13000,12350,12900,16531,209,,
2018-07-06,12650,13150,12600,12850,14043,180,,
2018-07-05,12650,12750,12450,12650,10567,133,,
2018-07-04,12250,12850,12250,12750,12759,161,,
2018-07-03,12250,12800,12000,12300,31325,384,,
2018-07-02,12300,12850,12300,12500,46619,588,,
2018-06-29,12750,12750,12100,12300,32123,396,,
2018-06-28,13200,13300,12550,12750,18338,234,,
2018-06-27,12800,13450,12800,13150,11704,153,,
2018-06-26,13350,13350,12650,12800,35711,458,,
2018-06-25,13600,13600,13150,13400,9377,125,,
2018-06-22,13550,13950,12750,13600,28362,375,,
2018-06-21,13950,13950,13500,13500,19111,260,,
2018-06-20,13450,14050,13450,13950,10114,140,,
2018-06-19,14000,14350,13500,13700,13183,183,,
2018-06-18,14750,14950,13850,14000,35569,507,,
2018-06-15,15150,15150,14700,14950,9579,144,,
2018-06-14,15100,15100,14600,14950,15836,235,,
2018-06-12,14950,15150,14700,15100,17191,256,,
2018-06-11,14550,14950,14400,14850,24363,357,,
2018-06-08,15000,15100,14650,14750,28251,420,,
2018-06-07,15000,15300,14900,15000,17401,261,,
2018-06-05,15050,15350,15000,15000,21230,321,,
2018-06-04,15000,15200,14900,15050,10449,157,,
2018-06-01,15350,15350,14850,14900,17446,261,,
2018-05-31,14750,15300,14600,15200,32122,481,,
2018-05-30,15750,15750,14350,14500,121501,1794,,
2018-05-29,16150,16300,15650,15650,28195,446,,
2018-05-28,15900,16200,15400,16200,36691,583,,
2018-05-25,15850,16200,15650,15900,28275,452,,
2018-05-24,17200,17200,16200,16250,91497,1510,,
2018-05-23,16000,17200,15800,17100,160040,2694,,
2018-05-21,15900,16150,15850,15900,15589,249,,
2018-05-18,16050,16250,15650,15800,39421,626,,
2018-05-17,15500,16500,15500,16050,57349,928,,
2018-05-16,16300,16300,15450,15650,38494,607,,
2018-05-15,15700,16600,15450,16400,139882,2262,,
2018-05-14,15950,15950,15400,15700,28060,437,,
2018-05-11,15250,15900,15100,15750,37422,584,,
2018-05-10,15100,15150,14800,15100,11574,173,,
2018-05-09,14900,15100,14300,14850,23382,345,,
2018-05-08,14900,15250,14650,14750,35631,531,,
2018-05-04,15250,15250,14650,14650,12843,192,,
2018-05-03,14800,15450,14750,15250,30787,467,,
2018-05-02,14300,15250,14200,14900,43950,649,,
2018-04-30,14050,14150,13600,13900,21626,301,,
2018-04-27,14500,14500,14100,14150,12342,176,,
2018-04-26,14400,14500,14150,14200,13699,196,,
2018-04-25,14550,14550,14200,14450,19461,279,,
2018-04-24,14550,14700,14350,14550,7934,115,,
2018-04-23,14750,14750,14400,14550,11190,162,,
2018-04-20,14700,14950,14500,14750,12018,175,,
2018-04-19,14650,15000,14650,14750,11727,173,,
2018-04-18,15000,15000,14600,14800,14512,215,,
2018-04-17,15350,15350,14700,15000,10504,156,,
2018-04-16,15350,15350,14600,15200,12516,187,,
2018-04-13,15300,15450,14900,15150,17565,267,,
2018-04-12,15450,15450,14900,15150,27386,417,,
2018-04-11,14250,15150,14250,14900,26760,394,,
2018-04-10,14350,14350,14000,14200,9459,134,,
2018-04-09,13950,14450,13800,14450,12694,179,,
2018-04-06,13500,14000,13500,14000,28991,402,,
2018-04-05,13300,13900,13300,13450,41311,559,,
2018-04-04,14550,14550,12800,13150,90732,1218,,
2018-04-03,14850,14850,14200,14300,31225,449,,
2018-04-02,15150,15250,14750,14850,15556,232,,
2018-03-30,15550,15550,14550,15100,8843,133,,
2018-03-29,14800,15200,14800,15200,30290,455,,
2018-03-28,14900,15150,14750,14800,12997,193,,
2018-03-27,15350,15400,14700,14900,30491,456,,
2018-03-26,14800,15350,14550,15350,20518,307,,
2018-03-23,15500,15500,14900,15000,35051,532,,
2018-03-22,16250,16300,15650,15850,13707,218,,
2018-03-21,15800,16350,15800,16300,25443,412,,
2018-03-20,16100,16150,15600,15700,12493,197,,
2018-03-19,16500,16600,15850,16150,8675,140,,
2018-03-16,16300,16500,16050,16450,15807,258,,
2018-03-15,16200,16400,15900,16300,12732,207,,
2018-03-14,16000,16350,15850,16200,20809,335,,
2018-03-13,15600,16050,15550,16050,35569,560,,
2018-03-12,15650,15900,15450,15600,18834,296,,
2018-03-09,15450,15600,15300,15450,15380,238,,
2018-03-08,14800,15400,14800,15300,9567,145,,
2018-03-07,14950,15000,14700,14800,6565,97,,
2018-03-06,14800,15100,14650,14800,14276,211,,
2018-03-05,14850,15050,14800,14800,15782,235,,
2018-03-02,15000,15100,14900,15100,12537,188,,
2018-02-28,15550,15650,15150,15150,17189,263,,
2018-02-27,15650,16250,15400,15700,62961,993,,
2018-02-26,15150,15350,15000,15050,10694,162,,
2018-02-23,15100,15350,14500,15300,24464,369,,
2018-02-22,15800,15800,15200,15250,21335,329,,
2018-02-21,15250,15900,14900,15850,38129,584,,
2018-02-20,15500,15850,15250,15250,18122,279,,
2018-02-19,15300,16000,15300,15500,30853,484,,
2018-02-14,15200,15700,15150,15450,25594,393,,
2018-02-13,15300,15650,15150,15200,16454,253,,
2018-02-12,15650,15900,15150,15200,39905,614,,
2018-02-09,15700,15850,15450,15650,22244,347,,
2018-02-08,15950,16350,15600,16100,14508,233,,
2018-02-07,16500,16500,15550,15950,33526,541,,
2018-02-06,15000,15950,14800,15900,54403,827,,
2018-02-05,16300,16300,15800,15950,32672,522,,
2018-02-02,17150,17150,16550,16700,18250,305,,
2018-02-01,17100,17150,16450,17150,24390,411,,
2018-01-31,17150,17450,16750,17050,30047,513,,
2018-01-30,17850,17950,17200,17250,35028,614,,
2018-01-29,17400,18150,17400,17850,61461,1089,,
2018-01-26,16750,17200,16650,17200,18147,307,,
2018-01-25,17100,17100,16300,16650,39283,653,,
2018-01-24,17500,17500,16800,17100,39175,665,,
2018-01-23,17750,17800,17100,17350,20347,352,,
2018-01-22,17600,18250,17200,17450,74689,1329,,
2018-01-19,17700,17900,17450,17450,64795,1143,,
2018-01-18,17450,17450,17050,17400,53512,923,,
2018-01-17,16700,17100,16250,17000,59799,1004,,
2018-01-16,16200,16300,15800,16300,12920,208,,
2018-01-15,16250,16250,15750,15900,24378,387,,
2018-01-12,16250,16400,15800,16050,37067,592,,
2018-01-11,16600,16700,16150,16200,21738,356,,
2018-01-10,17150,17150,16100,16600,36490,603,,
2018-01-09,17600,18100,16500,16900,32796,571,,
2018-01-08,16750,17700,16100,17600,101663,1746,,
2018-01-05,16450,17000,16450,16700,25397,425,,
2018-01-04,16700,16850,16450,16450,15376,255,,
2018-01-03,16600,17100,16600,16700,22675,382,,
2018-01-02,16700,16950,16350,16850,22714,380,,
2017-12-28,16300,16800,16300,16700,35447,589,,
2017-12-27,15900,16400,15700,16350,21585,350,4,0.00
2017-12-26,16150,16500,16000,16050,15343,249,,
2017-12-22,15250,16600,15250,16150,59777,965,,
2017-12-21,15550,15900,15400,15450,22212,346,,
2017-12-20,15350,15850,15250,15550,17082,266,,
2017-12-19,15350,15450,15000,15400,24282,370,,
2017-12-18,15500,15700,14900,15300,72352,1099,,
2017-12-15,15950,16150,15450,15600,26518,416,,
2017-12-14,16000,16200,15900,15950,15783,253,,
2017-12-13,15800,16500,15650,16000,16283,262,,
2017-12-12,16400,16400,15650,15750,18195,290,,
2017-12-11,16000,16300,15800,16250,21396,344,,
2017-12-08,16300,16300,15200,16000,52994,826,,
2017-12-07,16300,16500,15750,16150,27115,432,,
2017-12-06,16800,17000,16250,16300,36423,602,,
2017-12-05,16600,16950,16300,16800,93399,1546,,
2017-12-04,16300,16900,15550,16900,116639,1899,,
2017-12-01,16050,16350,15550,16300,51891,829,,
2017-11-30,16600,16650,15400,15750,100525,1590,,
2017-11-29,16900,17000,16500,16650,49069,820,,
2017-11-28,18000,18200,16800,16900,86426,1501,,
2017-11-27,18500,18700,17800,18200,46015,842,,
2017-11-24,17900,18550,17700,18500,53822,977,,
2017-11-23,18050,18350,17650,17800,57725,1035,,
2017-11-22,18400,18500,17600,17950,95285,1707,,
2017-11-21,18650,18700,17700,18400,94198,1705,,
2017-11-20,18750,19300,18300,18700,81571,1516,,
2017-11-17,19450,20000,18100,18950,223212,4269,,
2017-11-16,17050,19200,17050,18850,241618,4432,,
2017-11-15,17500,17500,16500,16950,53998,914,,
2017-11-14,17200,17850,16600,17350,104409,1800,,
2017-11-13,16450,17750,16400,17000,97908,1691,,
2017-11-10,15700,16400,15500,16300,10006,161,,
2017-11-09,16000,16250,15600,15700,13217,209,,
2017-11-08,15600,16150,15050,16000,22529,348,,
2017-11-07,15800,16200,15250,15600,17966,279,,
2017-11-06,16500,16650,15800,15800,20651,333,,
2017-11-03,16500,16800,16000,16500,22011,358,,
2017-11-02,16450,16900,16200,16500,14321,235,,
