일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2019-11-11,5060,5370,4870,5120,482007,2501,,
2019-11-08,4745,5090,4710,5060,188515,928,,
2019-11-07,4835,4945,4640,4700,146605,695,,
2019-11-06,5070,5180,4820,4835,183382,915,,
2019-11-05,5280,5330,4940,5070,263302,1336,,
2019-11-04,5680,5680,5120,5290,573157,3031,,
2019-11-01,5050,5850,5050,5710,961024,5310,,
2019-10-31,4860,5400,4860,5090,531254,2717,,
2019-10-30,4880,5020,4730,4875,142665,692,,
2019-10-29,4590,4900,4590,4890,176315,841,,
2019-10-28,4530,4730,4495,4645,116355,540,,
2019-10-25,4320,4570,4300,4480,147159,660,,
2019-10-24,4275,4430,4195,4310,150377,647,,
2019-10-23,4525,4525,4100,4240,262066,1117,,
2019-10-22,4660,4775,4490,4530,160982,750,,
2019-10-21,4680,4700,4480,4660,215396,996,,
2019-10-18,4535,4610,4475,4610,133601,607,,
2019-10-17,4270,4580,4235,4540,336375,1492,,
2019-10-16,4310,4550,4175,4260,401959,1737,,
2019-10-15,4490,4490,4250,4300,238666,1036,,
2019-10-14,4650,4680,4425,4460,204351,922,,
2019-10-11,4530,4750,4400,4630,135131,619,,
2019-10-10,4415,4665,4400,4530,162828,745,,
2019-10-08,4585,4650,4400,4515,134424,604,,
2019-10-07,4845,4845,4380,4510,373315,1706,,
2019-10-04,4980,5000,4760,4770,227822,1104,,
2019-10-02,5070,5800,4880,4950,1302257,6918,,
2019-10-01,5080,5490,4800,5120,982043,5066,,
2019-09-30,5410,5580,4705,5110,752363,3766,,
2019-09-27,6020,6490,5490,5650,599866,3631,,
2019-09-26,5650,6870,5340,6130,3138030,19376,,
2019-09-25,6980,7470,5270,5400,1460571,9350,,
2019-09-24,7020,7580,6570,7130,949457,6734,,
2019-09-23,6570,7460,6530,7200,2467400,17693,,
2019-09-20,5070,6490,5000,6150,1951960,11632,,
2019-09-19,5030,5300,5000,5140,71057,365,,
2019-09-18,5150,5290,5010,5080,42431,216,,
2019-09-17,5060,5260,4905,5230,79014,405,,
2019-09-16,5040,5350,4995,5060,142635,732,,
2019-09-11,4600,5540,4600,5040,506672,2557,,
2019-09-10,5560,5630,4570,4600,820631,4097,,
2019-09-09,4825,5800,4825,5630,802863,4392,,
2019-09-06,4830,5130,4780,4870,76074,375,,
2019-09-05,5190,5190,4865,4880,91754,459,,
2019-09-04,4860,5130,4500,5130,200352,980,,
2019-09-03,5370,5480,4600,4960,277876,1400,,
2019-09-02,5220,5460,5180,5360,256531,1364,,
2019-08-30,4830,5380,4800,5260,648113,3343,,
2019-08-29,4520,4830,4445,4830,78239,361,,
2019-08-28,4580,4765,4490,4490,148023,691,,
2019-08-27,4680,4800,4580,4650,27860,130,,
2019-08-26,4555,4830,4535,4680,31368,147,,
2019-08-23,4630,4795,4580,4730,68419,319,,
2019-08-22,4420,4745,4350,4715,147078,681,,
2019-08-21,4545,4600,4350,4380,54247,242,,
2019-08-20,4360,4550,4295,4550,122372,545,,
2019-08-19,4225,4360,4225,4285,53963,233,,
2019-08-16,4130,4290,4025,4225,41379,173,,
2019-08-14,3930,4145,3875,4140,41994,168,,
2019-08-13,3575,4040,3430,3945,141827,547,,
2019-08-12,3610,3800,3500,3595,27327,98,,
2019-08-09,3555,3835,3555,3660,21238,77,,
2019-08-08,3645,3845,3640,3660,21538,80,,
2019-08-07,3460,3725,3460,3645,22757,81,,
2019-08-06,3455,3800,3430,3535,34702,124,,
2019-08-05,3995,4075,3650,3650,39889,154,,
2019-08-02,4130,4230,4010,4095,30110,123,,
2019-08-01,3925,4180,3925,4130,93082,379,,
2019-07-31,3615,4240,3615,3965,184483,725,,
2019-07-30,3420,3665,3420,3615,11998,43,,
2019-07-29,3715,3740,3515,3540,34419,125,,
2019-07-26,3755,3900,3650,3755,27075,100,,
2019-07-25,4000,4000,3760,3845,22711,87,,
2019-07-24,4150,4275,4000,4005,32564,135,,
2019-07-23,4225,4235,4080,4150,29489,122,,
2019-07-22,4265,4265,4060,4225,70142,289,,
2019-07-19,4340,4430,4240,4265,39829,171,,
2019-07-18,4135,4380,4075,4340,83965,355,,
2019-07-17,4000,4550,3950,4075,373424,1583,,
2019-07-16,4235,4265,3980,4020,118825,481,,
2019-07-15,3675,4425,3675,4135,748592,3123,,
2019-07-12,3690,3760,3660,3660,10644,39,,
2019-07-11,3600,3905,3500,3690,31520,115,,
2019-07-10,3645,3690,3600,3600,6444,23,,
2019-07-09,3700,3775,3640,3645,28930,107,,
2019-07-08,3945,3985,3650,3700,26117,99,,
2019-07-05,3875,4050,3865,3950,14331,57,,
2019-07-04,3905,3965,3810,3875,23032,89,,
2019-07-03,3875,3950,3825,3905,11225,43,,
2019-07-02,3825,3990,3800,3870,8692,34,,
2019-07-01,3935,3935,3805,3825,23445,91,,
2019-06-28,4110,4150,3890,3935,30791,122,,
2019-06-27,4110,4400,4060,4100,78577,334,,
2019-06-26,4110,4200,4075,4100,13374,55,,
2019-06-25,4110,4180,4065,4110,17228,71,,
2019-06-24,4175,4200,4110,4110,25577,106,,
2019-06-21,4115,4230,4115,4165,55647,232,,
2019-06-20,3935,4110,3935,4100,27137,110,,
2019-06-19,3970,4060,3965,3970,31935,127,,
2019-06-18,4040,4105,3970,3970,41310,167,,
2019-06-17,3995,4150,3960,4150,48569,198,,
2019-06-14,3985,4000,3950,3995,10182,40,,
2019-06-13,3975,4040,3930,3990,22532,89,,
2019-06-12,4020,4020,3920,3975,14849,59,,
2019-06-11,4015,4120,3995,4020,10094,41,,
2019-06-10,3870,4060,3870,4015,35482,141,,
2019-06-07,3840,3915,3790,3895,18127,70,,
2019-06-05,3775,3910,3735,3840,18281,70,,
2019-06-04,3805,3805,3700,3790,12863,48,,
2019-06-03,3890,3890,3820,3825,13663,53,,
2019-05-31,3835,3940,3830,3890,6597,26,,
2019-05-30,3905,3915,3845,3855,4188,16,,
2019-05-29,3900,3935,3850,3905,9590,37,,
2019-05-28,3745,3950,3735,3900,25766,98,,
2019-05-27,3675,3820,3675,3745,10657,40,,
2019-05-24,3920,3920,3650,3670,68559,256,,
2019-05-23,3995,4075,3910,3920,25663,102,,
2019-05-22,3890,4065,3890,4050,22181,89,,
2019-05-21,3900,3990,3835,3890,41925,163,,
2019-05-20,4030,4030,3860,3900,44113,173,,
2019-05-17,4065,4315,3955,3990,54169,219,,
2019-05-16,4250,4265,4110,4120,34752,145,,
2019-05-15,4105,4350,4045,4250,41717,177,,
2019-05-14,3910,4145,3850,4105,39774,158,,
2019-05-13,4215,4220,3970,3970,32124,132,,
2019-05-10,4190,4300,4110,4215,24127,101,,
2019-05-09,4460,4575,4105,4190,96527,411,,
2019-05-08,4730,4840,4460,4460,82625,387,,
2019-05-07,4640,4730,4500,4730,57953,266,,
2019-05-03,4660,4760,4585,4685,75421,354,,
2019-05-02,4320,4820,4320,4655,233740,1084,,
2019-04-30,4300,4400,4270,4360,10781,47,,
2019-04-29,4220,4315,4155,4300,20994,89,,
2019-04-26,4350,4500,4150,4220,38116,161,,
2019-04-25,4445,4520,4290,4310,13981,61,,
2019-04-24,4445,4495,4240,4445,71693,313,,
2019-04-23,4505,4565,4400,4400,19590,87,,
2019-04-22,4580,4675,4440,4570,43558,199,,
2019-04-19,4455,4625,4370,4580,67854,306,,
2019-04-18,4505,4580,4350,4390,45124,202,,
2019-04-17,4455,4550,4390,4550,78233,351,,
2019-04-16,4300,4495,4260,4455,45766,201,,
2019-04-15,4370,4415,4250,4300,40095,173,,
2019-04-12,4435,4545,4300,4370,86366,383,,
2019-04-11,4320,4400,4240,4390,46729,202,,
2019-04-10,4295,4400,4240,4335,52238,226,,
2019-04-09,4155,4555,4155,4355,279282,1222,,
2019-04-08,4100,4265,4100,4215,60009,252,,
2019-04-05,4140,4205,4045,4080,37679,155,,
2019-04-04,4180,4190,4080,4140,31555,131,,
2019-04-03,4090,4165,4035,4165,51433,213,,
2019-04-02,3920,4070,3910,4030,32102,129,,
2019-04-01,3890,4020,3860,3910,16784,66,,
2019-03-29,3815,3940,3815,3825,12423,48,,
2019-03-28,3835,3880,3810,3815,20508,78,,
2019-03-27,3870,3895,3785,3835,19529,75,,
2019-03-26,3780,3925,3755,3800,15575,60,,
2019-03-25,3900,3900,3780,3780,31518,120,,
2019-03-22,4150,4150,3905,3905,30913,123,,
2019-03-21,4200,4200,4005,4050,20073,81,,
2019-03-20,4110,4120,4015,4120,9431,38,,
2019-03-19,4150,4190,4000,4085,33526,137,,
2019-03-18,4015,4135,3995,4090,18794,77,,
2019-03-15,4120,4180,3980,4015,70123,283,,
2019-03-14,4040,4290,4015,4120,50846,209,,
2019-03-13,4150,4230,4020,4110,42110,172,,
2019-03-12,4165,4285,4115,4150,46791,196,,
2019-03-11,4460,4460,4120,4160,74090,313,,
2019-03-08,4490,4490,4325,4350,67628,297,,
2019-03-07,4515,4595,4355,4490,82700,371,,
2019-03-06,4440,4525,4355,4480,48827,216,,
2019-03-05,4490,4530,4340,4350,85339,374,,
2019-03-04,4380,4560,4335,4490,81283,362,,
2019-02-28,4630,4740,4200,4335,272725,1236,,
2019-02-27,4630,4820,4555,4655,293908,1386,,
2019-02-26,4985,5020,4650,4650,706060,3391,,
2019-02-25,4560,5700,4520,5060,2650249,14019,,
2019-02-22,4800,4800,4535,4560,81362,375,,
2019-02-21,4690,4850,4525,4755,114852,536,,
2019-02-20,4865,4900,4710,4710,150391,721,,
2019-02-19,4525,5070,4510,4905,856546,4155,,
2019-02-18,4520,4695,4475,4545,117722,539,,
2019-02-15,4560,5450,4520,4520,1114059,5605,,
2019-02-14,4655,4740,4540,4620,82383,382,,
2019-02-13,4385,4885,4325,4670,277112,1284,,
2019-02-12,4400,4470,4340,4390,60323,265,,
2019-02-11,4300,4570,4260,4440,121280,539,,
2019-02-08,4330,4400,4255,4300,33024,142,,
2019-02-07,4160,4390,4105,4300,72006,308,,
2019-02-01,4250,4295,4110,4160,73835,308,,
2019-01-31,4370,4465,4250,4250,67798,296,,
2019-01-30,4250,4455,4215,4340,50353,220,,
2019-01-29,4405,4405,4230,4245,59935,256,,
2019-01-28,4450,4480,4350,4405,39378,174,,
2019-01-25,4350,4400,4275,4360,53187,229,,
2019-01-24,4265,4370,4260,4350,48185,208,,
2019-01-23,4320,4550,4255,4265,114492,502,,
2019-01-22,4165,4300,4100,4300,47152,198,,
2019-01-21,4195,4255,4050,4120,47081,196,,
2019-01-18,4190,4275,4140,4195,50382,211,,
2019-01-17,4275,4360,4100,4230,51657,219,,
2019-01-16,4380,4410,4270,4280,69532,302,,
2019-01-15,4295,4565,4200,4330,250187,1102,,
2019-01-14,4300,4300,4180,4265,58469,247,,
2019-01-11,4065,4320,3930,4245,180860,755,,
2019-01-10,4040,4040,3915,3960,52442,207,,
2019-01-09,3915,4040,3880,4020,62320,246,,
2019-01-08,4090,4115,3945,3945,34987,140,,
2019-01-07,3950,4105,3930,4090,81221,328,,
2019-01-04,3940,4065,3815,3910,45596,177,,
2019-01-03,3895,4020,3800,3940,91358,355,,
2019-01-02,4160,4255,3870,3870,134886,540,,
2018-12-28,4355,4390,4120,4160,105913,443,,
2018-12-27,4365,4365,4045,4285,98520,418,4,0.00
2018-12-26,4315,4390,4130,4255,146832,626,,
2018-12-24,3925,4315,3925,4315,159948,650,,
2018-12-21,4230,4235,4055,4055,160962,668,,
2018-12-20,4075,4600,4055,4240,731301,3173,,
2018-12-19,4260,4320,4050,4075,322067,1345,,
2018-12-18,4730,4730,4125,4200,589409,2584,,
2018-12-17,4995,5570,4765,4785,3372606,17442,,
2018-12-14,4145,4475,4140,4475,658347,2920,,
2018-12-13,3935,4500,3935,4065,397955,1687,,
2018-12-12,4100,4310,4020,4020,229395,954,,
2018-12-11,4010,4540,3995,4230,1413229,6082,,
2018-12-10,3625,4100,3610,3920,381858,1483,,
2018-12-07,3470,3625,3465,3625,34007,120,,
2018-12-06,3635,3635,3480,3480,28384,100,,
2018-12-05,3645,3715,3590,3635,11036,40,,
2018-12-04,3650,3790,3570,3715,36902,135,,
2018-12-03,3645,3660,3545,3620,25364,91,,
2018-11-30,3680,3680,3510,3530,43866,155,,
2018-11-29,3800,3800,3425,3550,47653,173,,
2018-11-28,3805,3805,3635,3680,24042,89,,
2018-11-27,3700,3755,3560,3730,38812,143,,
2018-11-26,3490,3815,3475,3565,88970,322,,
2018-11-23,3645,3700,3400,3400,66588,234,,
2018-11-22,3685,3805,3640,3640,33977,126,,
2018-11-21,3635,4025,3630,3675,205857,790,,
2018-11-20,3790,3805,3515,3745,84611,313,,
2018-11-19,3935,4065,3840,3855,74349,292,,
2018-11-16,3955,4060,3875,3960,118030,470,,
2018-11-15,3975,4040,3805,3955,199832,775,,
2018-11-14,4175,4175,3970,4050,290236,1170,,
2018-11-13,4285,4395,4080,4150,516871,2178,,
2018-11-12,4015,4975,3885,4425,3532689,16031,,
2018-11-09,3385,4180,3380,3830,268558,1043,,
2018-11-08,3405,3490,3370,3385,22773,78,,
2018-11-07,3405,3550,3305,3305,42300,146,,
2018-11-06,3665,3665,3390,3405,53370,185,,
2018-11-05,3600,3685,3490,3670,26512,96,,
2018-11-02,3290,3965,3290,3645,347663,1314,,
2018-11-01,3255,3380,3185,3320,27780,91,,
2018-10-31,3190,3350,3070,3210,29698,95,,
2018-10-30,2605,3100,2605,3100,95779,271,,
2018-10-29,3450,3450,2790,2875,58913,180,,
2018-10-26,3510,3600,3320,3390,39320,135,,
2018-10-25,3545,3690,3450,3500,30851,110,,
2018-10-24,3955,4030,3700,3730,33080,127,,
2018-10-23,4085,4085,3880,3960,23838,94,,
2018-10-22,4050,4050,3895,3985,17433,70,,
2018-10-19,4175,4175,3760,4050,51771,206,,
2018-10-18,4155,4190,4055,4105,30038,123,,
2018-10-17,4145,4180,4005,4070,38464,157,,
2018-10-16,4080,4110,3915,4055,40796,165,,
2018-10-15,3930,4080,3905,3975,68502,274,,
2018-10-12,3730,3990,3730,3980,108856,417,,
2018-10-11,3945,4120,3865,3865,101310,399,,
2018-10-10,4420,4525,4200,4200,73008,314,,
2018-10-08,4630,4630,4420,4445,53277,238,,
2018-10-05,4470,4635,4470,4610,76907,352,,
2018-10-04,4405,4595,4390,4595,111562,499,,
2018-10-02,4450,4495,4370,4405,89014,394,,
2018-10-01,4625,4720,4430,4450,121938,552,,
2018-09-28,4575,4695,4550,4625,95110,440,,
2018-09-27,4700,4735,4510,4565,127784,590,,
2018-09-21,4635,4725,4605,4700,97193,453,,
2018-09-20,4910,4970,4600,4635,294632,1395,,
2018-09-19,4830,5050,4760,4970,407959,2001,,
2018-09-18,5610,6110,4820,4865,3828755,21609,,
2018-09-17,5220,5320,5030,5230,690422,3591,,
2018-09-14,5610,6170,5180,5180,2768226,15678,,
2018-09-13,4465,5720,4350,5720,3640049,19734,,
2018-09-12,4330,4400,4280,4400,42226,183,,
2018-09-11,4265,4340,4240,4310,18001,77,,
2018-09-10,4260,4345,4230,4265,27972,120,,
2018-09-07,4270,4385,4255,4260,30562,132,,
2018-09-06,4355,4440,4255,4270,19399,83,,
2018-09-05,4360,4380,4275,4355,28410,124,,
2018-09-04,4270,4365,4235,4290,21491,92,,
2018-09-03,4400,4410,4255,4270,17440,75,,
2018-08-31,4410,4410,4255,4300,39133,168,,
2018-08-30,4285,4325,4250,4305,34289,147,,
2018-08-29,4400,4445,4230,4340,26660,115,,
2018-08-28,4295,4430,4295,4410,18760,82,,
2018-08-27,4400,4400,4290,4300,34255,148,,
2018-08-24,4400,4465,4300,4335,24815,108,,
2018-08-23,4425,4520,4380,4380,29191,129,,
2018-08-22,4440,4565,4420,4440,20486,91,,
2018-08-21,4460,4470,4420,4460,14516,65,,
2018-08-20,4505,4535,4445,4460,23132,103,,
2018-08-17,4245,4665,4240,4450,151435,677,,
2018-08-16,4120,4250,4100,4245,40151,167,,
2018-08-14,4295,4360,4220,4225,41784,179,,
2018-08-13,4475,4575,4290,4295,44646,195,,
2018-08-10,4520,4590,4430,4455,45896,206,,
2018-08-09,4450,4555,4450,4520,29935,135,,
2018-08-08,4500,4565,4380,4485,30170,135,,
2018-08-07,4480,4505,4345,4490,26026,116,,
2018-08-06,4455,4580,4385,4400,29854,132,,
2018-08-03,4535,4595,4410,4460,25747,115,,
2018-08-02,4540,4615,4420,4535,39050,175,,
2018-08-01,4420,4585,4365,4540,31484,141,,
2018-07-31,4415,4450,4340,4410,17937,79,,
2018-07-30,4445,4545,4375,4415,18031,80,,
2018-07-27,4480,4550,4370,4440,46777,208,,
2018-07-26,4360,4510,4325,4480,39192,174,,
2018-07-25,4435,4495,4200,4275,86456,370,,
2018-07-24,4400,4510,4320,4455,63412,279,,
2018-07-23,4640,4795,4400,4400,180707,818,,
2018-07-20,4595,4825,4595,4750,91669,431,,
2018-07-19,5140,5180,4705,4745,242468,1175,,
2018-07-18,5470,5500,5100,5100,211666,1102,,
2018-07-17,5430,5490,5250,5470,91017,485,,
2018-07-16,5520,5550,5350,5460,85697,468,,
2018-07-13,5570,5640,5360,5520,77444,424,,
2018-07-12,5290,5730,5270,5540,175899,970,,
2018-07-11,5370,5420,5220,5270,103693,550,,
2018-07-10,5430,5430,5180,5380,93471,493,,
2018-07-09,5500,5540,5150,5390,152204,804,,
2018-07-06,5450,5580,5320,5490,146253,792,,
2018-07-05,5730,5810,5270,5510,267812,1470,,
2018-07-04,5770,5920,5690,5800,158801,917,,
2018-07-03,5880,5920,5610,5870,267287,1546,,
2018-07-02,5700,5950,5500,5750,285497,1639,,
2018-06-29,5620,5720,5330,5700,215737,1189,,
2018-06-28,5680,6180,5420,5510,744379,4344,,
2018-06-27,5980,6020,5690,5770,395828,2310,,
2018-06-26,5380,5980,5310,5890,1230931,7079,,
2018-06-25,5250,5440,5120,5410,187447,989,,
2018-06-22,5650,6060,5300,5310,994995,5803,,
2018-06-21,5670,5860,5570,5680,332548,1888,,
2018-06-20,5100,5780,5100,5780,881466,4851,,
2018-06-19,5110,5170,5020,5090,83117,423,,
2018-06-18,4950,5120,4950,5110,49696,250,,
2018-06-15,5000,5040,4950,4980,13488,67,,
2018-06-14,4950,5050,4920,5000,23432,117,,
2018-06-12,5080,5130,4960,4965,32627,164,,
2018-06-11,4960,5120,4955,5090,50706,253,,
2018-06-08,5020,5120,4940,4960,27675,138,,
2018-06-07,5120,5120,4880,5020,68753,345,,
2018-06-05,4925,5680,4925,5120,498397,2642,,
2018-06-04,4965,4970,4820,4930,4683,23,,
2018-06-01,4835,4950,4835,4895,4473,22,,
2018-05-31,4780,4960,4780,4840,8345,40,,
2018-05-30,4925,4985,4830,4835,11652,57,,
2018-05-29,4900,4980,4800,4930,18999,93,,
2018-05-28,5000,5070,4900,4900,13793,68,,
2018-05-25,5010,5010,4850,4985,15344,76,,
2018-05-24,5060,5140,5000,5020,18595,94,,
2018-05-23,5210,5210,5070,5080,19125,98,,
2018-05-21,5020,5210,4990,5210,38819,199,,
2018-05-18,5100,5180,5040,5060,5025,26,,
2018-05-17,5050,5150,4980,5070,18124,93,,
2018-05-16,5000,5090,4930,5050,24977,125,,
2018-05-15,5200,5250,5010,5100,20448,105,,
2018-05-14,5180,5330,5140,5200,23622,123,,
2018-05-11,5200,5260,5100,5240,18624,96,,
2018-05-10,5300,5300,5150,5200,36203,188,,
2018-05-09,5100,5330,4950,5260,91126,476,,
2018-05-08,5180,5220,5090,5100,29689,153,,
2018-05-04,5200,5260,5130,5180,27345,142,,
2018-05-03,5090,5300,5090,5200,123616,643,,
2018-05-02,5060,5080,4950,5080,19824,99,,
2018-04-30,5080,5150,4910,5080,43236,217,,
2018-04-27,5160,5160,4965,5080,74570,378,,
2018-04-26,4880,5550,4880,5100,245488,1277,,
2018-04-25,4850,4930,4740,4880,28865,140,,
2018-04-24,4815,4900,4730,4840,13004,62,,
2018-04-23,4810,4925,4755,4785,25004,120,,
2018-04-20,4705,4885,4705,4810,7864,38,,
2018-04-19,4825,4845,4705,4705,38543,182,,
2018-04-18,4870,4870,4750,4825,17834,86,,
2018-04-17,4810,4815,4720,4760,6670,32,,
2018-04-16,4685,4845,4685,4760,17662,84,,
2018-04-13,4710,4800,4670,4685,15527,73,,
2018-04-12,4885,4885,4690,4710,11087,52,,
2018-04-11,4820,4820,4705,4765,12735,60,,
2018-04-10,4820,4825,4675,4695,28715,136,,
2018-04-09,4820,4865,4750,4775,2323,11,,
2018-04-06,4815,4885,4690,4840,12953,62,,
2018-04-05,4835,4940,4775,4805,28494,138,,
2018-04-04,4930,4930,4770,4840,53192,257,,
2018-04-03,4800,4885,4720,4840,23808,113,,
2018-04-02,4850,4900,4755,4770,17984,86,,
2018-03-30,4775,4850,4730,4835,15547,74,,
2018-03-29,4815,4825,4720,4780,17164,81,,
2018-03-28,4860,4860,4720,4760,6325,30,,
2018-03-27,4800,4880,4695,4800,41060,196,,
2018-03-26,4595,4740,4530,4705,23538,109,,
2018-03-23,4745,4795,4595,4595,48536,226,,
2018-03-22,4725,4825,4725,4800,28291,135,,
2018-03-21,4720,4820,4710,4740,40862,193,,
2018-03-20,4705,4800,4700,4710,44848,212,,
2018-03-19,4770,4865,4695,4800,120748,571,,
2018-03-16,4840,4900,4800,4840,9009,43,,
2018-03-15,4825,4980,4750,4840,9296,45,,
2018-03-14,4805,4845,4745,4830,8224,39,,
2018-03-13,4815,4885,4725,4800,16582,79,,
2018-03-12,4840,4840,4675,4800,39212,185,,
2018-03-09,4745,4890,4520,4750,19446,93,,
2018-03-08,4750,4800,4680,4745,6722,32,,
2018-03-07,4605,4770,4605,4750,18161,85,,
2018-03-06,4820,4820,4605,4735,15115,71,,
2018-03-05,4810,4895,4700,4770,12664,60,,
2018-03-02,4750,4805,4720,4805,15216,72,,
2018-02-28,4970,4975,4800,4800,45856,222,,
2018-02-27,4895,4970,4855,4955,29164,144,,
2018-02-26,4930,4995,4885,4910,17039,84,,
2018-02-23,4985,4990,4905,4930,10297,51,,
2018-02-22,4995,5040,4890,4985,17987,89,,
2018-02-21,4975,5040,4890,4950,28545,140,,
2018-02-20,5020,5020,4905,4950,23618,117,,
2018-02-19,4825,5090,4805,4980,62262,311,,
2018-02-14,4800,4890,4775,4825,11384,55,,
2018-02-13,4900,4900,4755,4830,19997,96,,
2018-02-12,4750,4870,4680,4765,15106,71,,
2018-02-09,4690,4800,4670,4735,48372,228,,
2018-02-08,4720,4860,4720,4800,21469,103,,
2018-02-07,4830,4920,4700,4720,63874,306,,
2018-02-06,4900,4900,4550,4870,105868,507,,
2018-02-05,5410,5560,5030,5070,179874,934,,
2018-02-02,5850,5910,5540,5570,88951,503,,
2018-02-01,5780,5980,5750,5840,108178,633,,
2018-01-31,5580,6130,5460,5840,412499,2426,,
2018-01-30,5650,5780,5510,5640,55088,308,,
2018-01-29,5780,5790,5650,5690,59198,339,,
2018-01-26,5530,5710,5410,5710,98461,548,,
2018-01-25,5430,5600,5320,5430,112237,608,,
2018-01-24,5680,5680,5440,5450,149639,826,,
2018-01-23,5900,5900,5620,5680,241944,1383,,
2018-01-22,5870,5890,5650,5840,201605,1159,,
2018-01-19,5540,7200,5540,5820,2173787,13761,,
2018-01-18,5410,5550,5270,5540,36771,200,,
2018-01-17,5420,5420,5290,5350,14476,77,,
2018-01-16,5380,5400,5100,5400,29320,154,,
2018-01-15,5480,5480,5180,5330,32717,172,,
2018-01-12,5120,5630,5010,5400,110955,588,,
2018-01-11,5090,5090,4910,5070,17711,89,,
2018-01-10,4995,5070,4990,5040,13567,68,,
2018-01-09,4990,4995,4915,4995,6822,34,,
2018-01-08,5000,5070,4925,4990,11561,58,,
2018-01-05,4965,5000,4900,4995,15301,76,,
2018-01-04,4995,5000,4895,4915,70980,348,,
2018-01-03,5100,5120,4870,4900,72145,354,,
2018-01-02,4990,5100,4900,5030,18042,90,,
2017-12-28,5010,5070,4935,4990,11968,59,,
2017-12-27,4955,5040,4850,4955,11072,54,4,0.00
2017-12-26,5140,5180,4900,4960,50154,250,,
2017-12-22,5310,5360,5100,5130,9927,51,,
2017-12-21,5110,5450,5070,5310,24368,127,,
2017-12-20,5180,5280,5080,5080,6224,32,,
2017-12-19,5390,5400,5180,5270,10118,53,,
2017-12-18,5210,5500,5130,5400,35908,189,,
2017-12-15,5060,5270,5060,5230,22735,118,,
2017-12-14,5150,5150,5000,5080,28188,142,,
2017-12-13,5000,5100,4970,5060,11975,60,,
2017-12-12,5120,5200,4970,5000,18927,96,,
2017-12-11,5190,5250,5110,5120,12040,62,,
2017-12-08,5170,5270,5090,5150,18355,94,,
2017-12-07,5560,5560,5220,5230,23689,125,,
2017-12-06,5550,5630,5160,5480,66376,356,,
2017-12-05,5510,5700,5410,5500,74195,409,,
2017-12-04,5040,6350,5040,5600,703472,4122,,
2017-12-01,5100,5160,5070,5140,7250,37,,
2017-11-30,5240,5240,5060,5100,15088,77,,
2017-11-29,5200,5400,5170,5190,12439,65,,
2017-11-28,5170,5260,5150,5200,9395,49,,
2017-11-27,5470,5470,5170,5200,29170,153,,
2017-11-24,5240,5410,5230,5320,22553,119,,
2017-11-23,5290,5490,5100,5230,20349,106,,
2017-11-22,5430,5610,5250,5280,31088,166,,
2017-11-21,5650,5650,5410,5430,19647,108,,
2017-11-20,5550,5700,5500,5620,13881,77,,
2017-11-17,5680,5680,5500,5550,9664,53,,
2017-11-16,5580,5740,5410,5590,26522,147,,
2017-11-15,5680,5750,5570,5580,18897,106,,
2017-11-14,5510,5760,5480,5680,15310,87,,
2017-11-13,5520,5600,5480,5560,27343,151,,
2017-11-10,5600,5600,5380,5390,16013,87,,
2017-11-09,5350,5570,5200,5560,38987,213,,
2017-11-08,5080,5380,4945,5350,49259,257,,
2017-11-07,5020,5080,4915,5080,28754,144,,
2017-11-06,4970,4970,4855,4935,9341,46,,
2017-11-03,4860,4890,4795,4890,7534,37,,
2017-11-02,4980,4980,4710,4850,101225,487,,
2017-11-01,5000,5020,4930,4955,4599,23,,
2017-10-31,4975,5070,4840,4970,8434,42,,
2017-10-30,4935,5090,4850,4995,10905,54,,
2017-10-27,4835,4940,4820,4900,4738,23,,
2017-10-26,4990,4990,4770,4830,38406,186,,
2017-10-25,4930,5070,4805,4950,16417,81,,
2017-10-24,4875,5100,4875,4990,5532,28,,
2017-10-23,4935,5090,4890,4890,7868,39,,
2017-10-20,4940,5150,4840,4950,12593,63,,
2017-10-19,5120,5120,4900,4900,12258,60,,
2017-10-18,4935,5160,4935,4940,16168,80,,
2017-10-17,5240,5240,4920,5010,34179,171,,
2017-10-16,5500,5500,5020,5110,9811,51,,
2017-10-13,5700,5700,5150,5240,104278,548,,
2017-10-12,5730,5730,5370,5550,21499,118,,
2017-10-11,5460,5640,5400,5550,6249,34,,
2017-10-10,5610,5690,5450,5450,30960,172,,
2017-09-29,5630,5770,5590,5650,3048,17,,
2017-09-28,5570,5790,5570,5630,6143,35,,
2017-09-27,5690,5780,5570,5630,8424,48,,
2017-09-26,6100,6100,5670,5680,41489,239,,
2017-09-25,5850,6010,5510,5960,65363,380,,
2017-09-22,5900,6030,5730,5850,43816,255,,
2017-09-21,6040,6100,5900,6000,14943,89,,
2017-09-20,6020,6090,5990,6010,17594,106,,
2017-09-19,6080,6240,5980,6000,30305,182,,
2017-09-18,6240,6270,6010,6060,22857,139,,
2017-09-15,6130,6270,6060,6200,12900,79,,
2017-09-14,6300,6320,6120,6190,27638,170,,
2017-09-13,6280,6370,6150,6200,24692,153,,
2017-09-12,6220,6360,6190,6280,21472,134,,
2017-09-11,6270,6380,6170,6280,14578,91,,
2017-09-08,6350,6350,6150,6270,20123,125,,
2017-09-07,6450,6450,6310,6320,6205,39,,
2017-09-06,6450,6450,6320,6410,21746,139,,
2017-09-05,6410,6450,6270,6390,37841,241,,
2017-09-04,6200,6450,6180,6300,16528,104,,
